method,query_type,num_relations,graph_type,problem,num_decimal_pos,num_thres,num_mandatory_vars,num_approx_vars,num_total_vars
Novel,steinbrunn,38,CHAIN,2,0,6,2700,756,3456
Legacy,steinbrunn,38,CHAIN,2,0,7,6846,1911,8757
Novel,steinbrunn,38,CHAIN,2,0,7,2700,1008,3708
Legacy,steinbrunn,38,CHAIN,2,0,8,6846,2184,9030
Novel,steinbrunn,38,CHAIN,2,0,8,2700,1296,3996
Legacy,steinbrunn,38,CHAIN,2,1,1,6846,393,7239
Novel,steinbrunn,38,CHAIN,2,1,1,2700,144,2844
Legacy,steinbrunn,38,CHAIN,2,1,2,6846,786,7632
Novel,steinbrunn,38,CHAIN,2,1,2,2700,324,3024
Legacy,steinbrunn,38,CHAIN,2,1,3,6846,1179,8025
Novel,steinbrunn,38,CHAIN,2,1,3,2700,540,3240
Legacy,steinbrunn,38,CHAIN,2,1,4,6846,1572,8418
Novel,steinbrunn,38,CHAIN,2,1,4,2700,792,3492
Legacy,steinbrunn,38,CHAIN,2,1,5,6846,1965,8811
Novel,steinbrunn,38,CHAIN,2,1,5,2700,1080,3780
Legacy,steinbrunn,38,CHAIN,2,1,6,6846,2358,9204
Novel,steinbrunn,38,CHAIN,2,1,6,2700,1404,4104
Legacy,steinbrunn,38,CHAIN,2,1,7,6846,2751,9597
Novel,steinbrunn,38,CHAIN,2,1,7,2700,1764,4464
Legacy,steinbrunn,38,CHAIN,2,1,8,6846,3144,9990
Novel,steinbrunn,38,CHAIN,2,1,8,2700,2160,4860
Legacy,steinbrunn,38,CHAIN,2,2,1,6846,511,7357
Novel,steinbrunn,38,CHAIN,2,2,1,2700,252,2952
Legacy,steinbrunn,38,CHAIN,2,2,2,6846,1022,7868
Novel,steinbrunn,38,CHAIN,2,2,2,2700,540,3240
Legacy,steinbrunn,38,CHAIN,2,2,3,6846,1533,8379
Novel,steinbrunn,38,CHAIN,2,2,3,2700,864,3564
Legacy,steinbrunn,38,CHAIN,2,2,4,6846,2044,8890
Novel,steinbrunn,38,CHAIN,2,2,4,2700,1224,3924
Legacy,steinbrunn,38,CHAIN,2,2,5,6846,2555,9401
Novel,steinbrunn,38,CHAIN,2,2,5,2700,1620,4320
Legacy,steinbrunn,38,CHAIN,2,2,6,6846,3066,9912
Novel,steinbrunn,38,CHAIN,2,2,6,2700,2052,4752
Legacy,steinbrunn,38,CHAIN,2,2,7,6846,3577,10423
Novel,steinbrunn,38,CHAIN,2,2,7,2700,2520,5220
Legacy,steinbrunn,38,CHAIN,2,2,8,6846,4088,10934
Novel,steinbrunn,38,CHAIN,2,2,8,2700,3024,5724
Legacy,steinbrunn,38,CHAIN,3,0,1,6846,269,7115
Novel,steinbrunn,38,CHAIN,3,0,1,2700,36,2736
Legacy,steinbrunn,38,CHAIN,3,0,2,6846,538,7384
Novel,steinbrunn,38,CHAIN,3,0,2,2700,108,2808
Legacy,steinbrunn,38,CHAIN,3,0,3,6846,807,7653
Novel,steinbrunn,38,CHAIN,3,0,3,2700,216,2916
Legacy,steinbrunn,38,CHAIN,3,0,4,6846,1076,7922
Novel,steinbrunn,38,CHAIN,3,0,4,2700,360,3060
Legacy,steinbrunn,38,CHAIN,3,0,5,6846,1345,8191
Novel,steinbrunn,38,CHAIN,3,0,5,2700,540,3240
Legacy,steinbrunn,38,CHAIN,3,0,6,6846,1614,8460
Novel,steinbrunn,38,CHAIN,3,0,6,2700,756,3456
Legacy,steinbrunn,38,CHAIN,3,0,7,6846,1883,8729
Novel,steinbrunn,38,CHAIN,3,0,7,2700,1008,3708
Legacy,steinbrunn,38,CHAIN,3,0,8,6846,2152,8998
Novel,steinbrunn,38,CHAIN,3,0,8,2700,1296,3996
Legacy,steinbrunn,38,CHAIN,3,1,1,6846,392,7238
Novel,steinbrunn,38,CHAIN,3,1,1,2700,144,2844
Legacy,steinbrunn,38,CHAIN,3,1,2,6846,784,7630
Novel,steinbrunn,38,CHAIN,3,1,2,2700,324,3024
Legacy,steinbrunn,38,CHAIN,3,1,3,6846,1176,8022
Novel,steinbrunn,38,CHAIN,3,1,3,2700,540,3240
Legacy,steinbrunn,38,CHAIN,3,1,4,6846,1568,8414
Novel,steinbrunn,38,CHAIN,3,1,4,2700,792,3492
Legacy,steinbrunn,38,CHAIN,3,1,5,6846,1960,8806
Novel,steinbrunn,38,CHAIN,3,1,5,2700,1080,3780
Legacy,steinbrunn,38,CHAIN,3,1,6,6846,2352,9198
Novel,steinbrunn,38,CHAIN,3,1,6,2700,1404,4104
Legacy,steinbrunn,38,CHAIN,3,1,7,6846,2744,9590
Novel,steinbrunn,38,CHAIN,3,1,7,2700,1764,4464
Legacy,steinbrunn,38,CHAIN,3,1,8,6846,3136,9982
Novel,steinbrunn,38,CHAIN,3,1,8,2700,2160,4860
Legacy,steinbrunn,38,CHAIN,3,2,1,6846,511,7357
Novel,steinbrunn,38,CHAIN,3,2,1,2700,252,2952
Legacy,steinbrunn,38,CHAIN,3,2,2,6846,1022,7868
Novel,steinbrunn,38,CHAIN,3,2,2,2700,540,3240
Legacy,steinbrunn,38,CHAIN,3,2,3,6846,1533,8379
Novel,steinbrunn,38,CHAIN,3,2,3,2700,864,3564
Legacy,steinbrunn,38,CHAIN,3,2,4,6846,2044,8890
Novel,steinbrunn,38,CHAIN,3,2,4,2700,1224,3924
Legacy,steinbrunn,38,CHAIN,3,2,5,6846,2555,9401
Novel,steinbrunn,38,CHAIN,3,2,5,2700,1620,4320
Legacy,steinbrunn,38,CHAIN,3,2,6,6846,3066,9912
Novel,steinbrunn,38,CHAIN,3,2,6,2700,2052,4752
Legacy,steinbrunn,38,CHAIN,3,2,7,6846,3577,10423
Novel,steinbrunn,38,CHAIN,3,2,7,2700,2520,5220
Legacy,steinbrunn,38,CHAIN,3,2,8,6846,4088,10934
Novel,steinbrunn,38,CHAIN,3,2,8,2700,3024,5724
Legacy,steinbrunn,38,CHAIN,4,0,1,6846,268,7114
Novel,steinbrunn,38,CHAIN,4,0,1,2700,36,2736
Legacy,steinbrunn,38,CHAIN,4,0,2,6846,536,7382
Novel,steinbrunn,38,CHAIN,4,0,2,2700,108,2808
Legacy,steinbrunn,38,CHAIN,4,0,3,6846,804,7650
Novel,steinbrunn,38,CHAIN,4,0,3,2700,216,2916
Legacy,steinbrunn,38,CHAIN,4,0,4,6846,1072,7918
Novel,steinbrunn,38,CHAIN,4,0,4,2700,360,3060
Legacy,steinbrunn,38,CHAIN,4,0,5,6846,1340,8186
Novel,steinbrunn,38,CHAIN,4,0,5,2700,540,3240
Legacy,steinbrunn,38,CHAIN,4,0,6,6846,1608,8454
Novel,steinbrunn,38,CHAIN,4,0,6,2700,756,3456
Legacy,steinbrunn,38,CHAIN,4,0,7,6846,1876,8722
Novel,steinbrunn,38,CHAIN,4,0,7,2700,1008,3708
Legacy,steinbrunn,38,CHAIN,4,0,8,6846,2144,8990
Novel,steinbrunn,38,CHAIN,4,0,8,2700,1296,3996
Legacy,steinbrunn,38,CHAIN,4,1,1,6846,390,7236
Novel,steinbrunn,38,CHAIN,4,1,1,2700,144,2844
Legacy,steinbrunn,38,CHAIN,4,1,2,6846,780,7626
Novel,steinbrunn,38,CHAIN,4,1,2,2700,324,3024
Legacy,steinbrunn,38,CHAIN,4,1,3,6846,1170,8016
Novel,steinbrunn,38,CHAIN,4,1,3,2700,540,3240
Legacy,steinbrunn,38,CHAIN,4,1,4,6846,1560,8406
Novel,steinbrunn,38,CHAIN,4,1,4,2700,792,3492
Legacy,steinbrunn,38,CHAIN,4,1,5,6846,1950,8796
Novel,steinbrunn,38,CHAIN,4,1,5,2700,1080,3780
Legacy,steinbrunn,38,CHAIN,4,1,6,6846,2340,9186
Novel,steinbrunn,38,CHAIN,4,1,6,2700,1404,4104
Legacy,steinbrunn,38,CHAIN,4,1,7,6846,2730,9576
Novel,steinbrunn,38,CHAIN,4,1,7,2700,1764,4464
Legacy,steinbrunn,38,CHAIN,4,1,8,6846,3120,9966
Novel,steinbrunn,38,CHAIN,4,1,8,2700,2160,4860
Legacy,steinbrunn,38,CHAIN,4,2,1,6846,508,7354
Novel,steinbrunn,38,CHAIN,4,2,1,2700,252,2952
Legacy,steinbrunn,38,CHAIN,4,2,2,6846,1016,7862
Novel,steinbrunn,38,CHAIN,4,2,2,2700,540,3240
Legacy,steinbrunn,38,CHAIN,4,2,3,6846,1524,8370
Novel,steinbrunn,38,CHAIN,4,2,3,2700,864,3564
Legacy,steinbrunn,38,CHAIN,4,2,4,6846,2032,8878
Novel,steinbrunn,38,CHAIN,4,2,4,2700,1224,3924
Legacy,steinbrunn,38,CHAIN,4,2,5,6846,2540,9386
Novel,steinbrunn,38,CHAIN,4,2,5,2700,1620,4320
Legacy,steinbrunn,38,CHAIN,4,2,6,6846,3048,9894
Novel,steinbrunn,38,CHAIN,4,2,6,2700,2052,4752
Legacy,steinbrunn,38,CHAIN,4,2,7,6846,3556,10402
Novel,steinbrunn,38,CHAIN,4,2,7,2700,2520,5220
Legacy,steinbrunn,38,CHAIN,4,2,8,6846,4064,10910
Novel,steinbrunn,38,CHAIN,4,2,8,2700,3024,5724
Legacy,steinbrunn,38,CHAIN,5,0,1,6846,268,7114
Novel,steinbrunn,38,CHAIN,5,0,1,2700,36,2736
Legacy,steinbrunn,38,CHAIN,5,0,2,6846,536,7382
Novel,steinbrunn,38,CHAIN,5,0,2,2700,108,2808
Legacy,steinbrunn,38,CHAIN,5,0,3,6846,804,7650
Novel,steinbrunn,38,CHAIN,5,0,3,2700,216,2916
Legacy,steinbrunn,38,CHAIN,5,0,4,6846,1072,7918
Novel,steinbrunn,38,CHAIN,5,0,4,2700,360,3060
Legacy,steinbrunn,38,CHAIN,5,0,5,6846,1340,8186
Novel,steinbrunn,38,CHAIN,5,0,5,2700,540,3240
Legacy,steinbrunn,38,CHAIN,5,0,6,6846,1608,8454
Novel,steinbrunn,38,CHAIN,5,0,6,2700,756,3456
Legacy,steinbrunn,38,CHAIN,5,0,7,6846,1876,8722
Novel,steinbrunn,38,CHAIN,5,0,7,2700,1008,3708
Legacy,steinbrunn,38,CHAIN,5,0,8,6846,2144,8990
Novel,steinbrunn,38,CHAIN,5,0,8,2700,1296,3996
Legacy,steinbrunn,38,CHAIN,5,1,1,6846,391,7237
Novel,steinbrunn,38,CHAIN,5,1,1,2700,144,2844
Legacy,steinbrunn,38,CHAIN,5,1,2,6846,782,7628
Novel,steinbrunn,38,CHAIN,5,1,2,2700,324,3024
Legacy,steinbrunn,38,CHAIN,5,1,3,6846,1173,8019
Novel,steinbrunn,38,CHAIN,5,1,3,2700,540,3240
Legacy,steinbrunn,38,CHAIN,5,1,4,6846,1564,8410
Novel,steinbrunn,38,CHAIN,5,1,4,2700,792,3492
Legacy,steinbrunn,38,CHAIN,5,1,5,6846,1955,8801
Novel,steinbrunn,38,CHAIN,5,1,5,2700,1080,3780
Legacy,steinbrunn,38,CHAIN,5,1,6,6846,2346,9192
Novel,steinbrunn,38,CHAIN,5,1,6,2700,1404,4104
Legacy,steinbrunn,38,CHAIN,5,1,7,6846,2737,9583
Novel,steinbrunn,38,CHAIN,5,1,7,2700,1764,4464
Legacy,steinbrunn,38,CHAIN,5,1,8,6846,3128,9974
Novel,steinbrunn,38,CHAIN,5,1,8,2700,2160,4860
Legacy,steinbrunn,38,CHAIN,5,2,1,6846,511,7357
Novel,steinbrunn,38,CHAIN,5,2,1,2700,252,2952
Legacy,steinbrunn,38,CHAIN,5,2,2,6846,1022,7868
Novel,steinbrunn,38,CHAIN,5,2,2,2700,540,3240
Legacy,steinbrunn,38,CHAIN,5,2,3,6846,1533,8379
Novel,steinbrunn,38,CHAIN,5,2,3,2700,864,3564
Legacy,steinbrunn,38,CHAIN,5,2,4,6846,2044,8890
Novel,steinbrunn,38,CHAIN,5,2,4,2700,1224,3924
Legacy,steinbrunn,38,CHAIN,5,2,5,6846,2555,9401
Novel,steinbrunn,38,CHAIN,5,2,5,2700,1620,4320
Legacy,steinbrunn,38,CHAIN,5,2,6,6846,3066,9912
Novel,steinbrunn,38,CHAIN,5,2,6,2700,2052,4752
Legacy,steinbrunn,38,CHAIN,5,2,7,6846,3577,10423
Novel,steinbrunn,38,CHAIN,5,2,7,2700,2520,5220
Legacy,steinbrunn,38,CHAIN,5,2,8,6846,4088,10934
Novel,steinbrunn,38,CHAIN,5,2,8,2700,3024,5724
Legacy,steinbrunn,38,CHAIN,6,0,1,6846,268,7114
Novel,steinbrunn,38,CHAIN,6,0,1,2700,36,2736
Legacy,steinbrunn,38,CHAIN,6,0,2,6846,536,7382
Novel,steinbrunn,38,CHAIN,6,0,2,2700,108,2808
Legacy,steinbrunn,38,CHAIN,6,0,3,6846,804,7650
Novel,steinbrunn,38,CHAIN,6,0,3,2700,216,2916
Legacy,steinbrunn,38,CHAIN,6,0,4,6846,1072,7918
Novel,steinbrunn,38,CHAIN,6,0,4,2700,360,3060
Legacy,steinbrunn,38,CHAIN,6,0,5,6846,1340,8186
Novel,steinbrunn,38,CHAIN,6,0,5,2700,540,3240
Legacy,steinbrunn,38,CHAIN,6,0,6,6846,1608,8454
Novel,steinbrunn,38,CHAIN,6,0,6,2700,756,3456
Legacy,steinbrunn,38,CHAIN,6,0,7,6846,1876,8722
Novel,steinbrunn,38,CHAIN,6,0,7,2700,1008,3708
Legacy,steinbrunn,38,CHAIN,6,0,8,6846,2144,8990
Novel,steinbrunn,38,CHAIN,6,0,8,2700,1296,3996
Legacy,steinbrunn,38,CHAIN,6,1,1,6846,392,7238
Novel,steinbrunn,38,CHAIN,6,1,1,2700,144,2844
Legacy,steinbrunn,38,CHAIN,6,1,2,6846,784,7630
Novel,steinbrunn,38,CHAIN,6,1,2,2700,324,3024
Legacy,steinbrunn,38,CHAIN,6,1,3,6846,1176,8022
Novel,steinbrunn,38,CHAIN,6,1,3,2700,540,3240
Legacy,steinbrunn,38,CHAIN,6,1,4,6846,1568,8414
Novel,steinbrunn,38,CHAIN,6,1,4,2700,792,3492
Legacy,steinbrunn,38,CHAIN,6,1,5,6846,1960,8806
Novel,steinbrunn,38,CHAIN,6,1,5,2700,1080,3780
Legacy,steinbrunn,38,CHAIN,6,1,6,6846,2352,9198
Novel,steinbrunn,38,CHAIN,6,1,6,2700,1404,4104
Legacy,steinbrunn,38,CHAIN,6,1,7,6846,2744,9590
Novel,steinbrunn,38,CHAIN,6,1,7,2700,1764,4464
Legacy,steinbrunn,38,CHAIN,6,1,8,6846,3136,9982
Novel,steinbrunn,38,CHAIN,6,1,8,2700,2160,4860
Legacy,steinbrunn,38,CHAIN,6,2,1,6846,511,7357
Novel,steinbrunn,38,CHAIN,6,2,1,2700,252,2952
Legacy,steinbrunn,38,CHAIN,6,2,2,6846,1022,7868
Novel,steinbrunn,38,CHAIN,6,2,2,2700,540,3240
Legacy,steinbrunn,38,CHAIN,6,2,3,6846,1533,8379
Novel,steinbrunn,38,CHAIN,6,2,3,2700,864,3564
Legacy,steinbrunn,38,CHAIN,6,2,4,6846,2044,8890
Novel,steinbrunn,38,CHAIN,6,2,4,2700,1224,3924
Legacy,steinbrunn,38,CHAIN,6,2,5,6846,2555,9401
Novel,steinbrunn,38,CHAIN,6,2,5,2700,1620,4320
Legacy,steinbrunn,38,CHAIN,6,2,6,6846,3066,9912
Novel,steinbrunn,38,CHAIN,6,2,6,2700,2052,4752
Legacy,steinbrunn,38,CHAIN,6,2,7,6846,3577,10423
Novel,steinbrunn,38,CHAIN,6,2,7,2700,2520,5220
Legacy,steinbrunn,38,CHAIN,6,2,8,6846,4088,10934
Novel,steinbrunn,38,CHAIN,6,2,8,2700,3024,5724
Legacy,steinbrunn,38,CHAIN,7,0,1,6846,267,7113
Novel,steinbrunn,38,CHAIN,7,0,1,2700,36,2736
Legacy,steinbrunn,38,CHAIN,7,0,2,6846,534,7380
Novel,steinbrunn,38,CHAIN,7,0,2,2700,108,2808
Legacy,steinbrunn,38,CHAIN,7,0,3,6846,801,7647
Novel,steinbrunn,38,CHAIN,7,0,3,2700,216,2916
Legacy,steinbrunn,38,CHAIN,7,0,4,6846,1068,7914
Novel,steinbrunn,38,CHAIN,7,0,4,2700,360,3060
Legacy,steinbrunn,38,CHAIN,7,0,5,6846,1335,8181
Novel,steinbrunn,38,CHAIN,7,0,5,2700,540,3240
Legacy,steinbrunn,38,CHAIN,7,0,6,6846,1602,8448
Novel,steinbrunn,38,CHAIN,7,0,6,2700,756,3456
Legacy,steinbrunn,38,CHAIN,7,0,7,6846,1869,8715
Novel,steinbrunn,38,CHAIN,7,0,7,2700,1008,3708
Legacy,steinbrunn,38,CHAIN,7,0,8,6846,2136,8982
Novel,steinbrunn,38,CHAIN,7,0,8,2700,1296,3996
Legacy,steinbrunn,38,CHAIN,7,1,1,6846,387,7233
Novel,steinbrunn,38,CHAIN,7,1,1,2700,144,2844
Legacy,steinbrunn,38,CHAIN,7,1,2,6846,774,7620
Novel,steinbrunn,38,CHAIN,7,1,2,2700,324,3024
Legacy,steinbrunn,38,CHAIN,7,1,3,6846,1161,8007
Novel,steinbrunn,38,CHAIN,7,1,3,2700,540,3240
Legacy,steinbrunn,38,CHAIN,7,1,4,6846,1548,8394
Novel,steinbrunn,38,CHAIN,7,1,4,2700,792,3492
Legacy,steinbrunn,38,CHAIN,7,1,5,6846,1935,8781
Novel,steinbrunn,38,CHAIN,7,1,5,2700,1080,3780
Legacy,steinbrunn,38,CHAIN,7,1,6,6846,2322,9168
Novel,steinbrunn,38,CHAIN,7,1,6,2700,1404,4104
Legacy,steinbrunn,38,CHAIN,7,1,7,6846,2709,9555
Novel,steinbrunn,38,CHAIN,7,1,7,2700,1764,4464
Legacy,steinbrunn,38,CHAIN,7,1,8,6846,3096,9942
Novel,steinbrunn,38,CHAIN,7,1,8,2700,2160,4860
Legacy,steinbrunn,38,CHAIN,7,2,1,6846,507,7353
Novel,steinbrunn,38,CHAIN,7,2,1,2700,252,2952
Legacy,steinbrunn,38,CHAIN,7,2,2,6846,1014,7860
Novel,steinbrunn,38,CHAIN,7,2,2,2700,540,3240
Legacy,steinbrunn,38,CHAIN,7,2,3,6846,1521,8367
Novel,steinbrunn,38,CHAIN,7,2,3,2700,864,3564
Legacy,steinbrunn,38,CHAIN,7,2,4,6846,2028,8874
Novel,steinbrunn,38,CHAIN,7,2,4,2700,1224,3924
Legacy,steinbrunn,38,CHAIN,7,2,5,6846,2535,9381
Novel,steinbrunn,38,CHAIN,7,2,5,2700,1620,4320
Legacy,steinbrunn,38,CHAIN,7,2,6,6846,3042,9888
Novel,steinbrunn,38,CHAIN,7,2,6,2700,2052,4752
Legacy,steinbrunn,38,CHAIN,7,2,7,6846,3549,10395
Novel,steinbrunn,38,CHAIN,7,2,7,2700,2520,5220
Legacy,steinbrunn,38,CHAIN,7,2,8,6846,4056,10902
Novel,steinbrunn,38,CHAIN,7,2,8,2700,3024,5724
Legacy,steinbrunn,38,CHAIN,8,0,1,6846,268,7114
Novel,steinbrunn,38,CHAIN,8,0,1,2700,36,2736
Legacy,steinbrunn,38,CHAIN,8,0,2,6846,536,7382
Novel,steinbrunn,38,CHAIN,8,0,2,2700,108,2808
Legacy,steinbrunn,38,CHAIN,8,0,3,6846,804,7650
Novel,steinbrunn,38,CHAIN,8,0,3,2700,216,2916
Legacy,steinbrunn,38,CHAIN,8,0,4,6846,1072,7918
Novel,steinbrunn,38,CHAIN,8,0,4,2700,360,3060
Legacy,steinbrunn,38,CHAIN,8,0,5,6846,1340,8186
Novel,steinbrunn,38,CHAIN,8,0,5,2700,540,3240
Legacy,steinbrunn,38,CHAIN,8,0,6,6846,1608,8454
Novel,steinbrunn,38,CHAIN,8,0,6,2700,756,3456
Legacy,steinbrunn,38,CHAIN,8,0,7,6846,1876,8722
Novel,steinbrunn,38,CHAIN,8,0,7,2700,1008,3708
Legacy,steinbrunn,38,CHAIN,8,0,8,6846,2144,8990
Novel,steinbrunn,38,CHAIN,8,0,8,2700,1296,3996
Legacy,steinbrunn,38,CHAIN,8,1,1,6846,391,7237
Novel,steinbrunn,38,CHAIN,8,1,1,2700,144,2844
Legacy,steinbrunn,38,CHAIN,8,1,2,6846,782,7628
Novel,steinbrunn,38,CHAIN,8,1,2,2700,324,3024
Legacy,steinbrunn,38,CHAIN,8,1,3,6846,1173,8019
Novel,steinbrunn,38,CHAIN,8,1,3,2700,540,3240
Legacy,steinbrunn,38,CHAIN,8,1,4,6846,1564,8410
Novel,steinbrunn,38,CHAIN,8,1,4,2700,792,3492
Legacy,steinbrunn,38,CHAIN,8,1,5,6846,1955,8801
Novel,steinbrunn,38,CHAIN,8,1,5,2700,1080,3780
Legacy,steinbrunn,38,CHAIN,8,1,6,6846,2346,9192
Novel,steinbrunn,38,CHAIN,8,1,6,2700,1404,4104
Legacy,steinbrunn,38,CHAIN,8,1,7,6846,2737,9583
Novel,steinbrunn,38,CHAIN,8,1,7,2700,1764,4464
Legacy,steinbrunn,38,CHAIN,8,1,8,6846,3128,9974
Novel,steinbrunn,38,CHAIN,8,1,8,2700,2160,4860
Legacy,steinbrunn,38,CHAIN,8,2,1,6846,509,7355
Novel,steinbrunn,38,CHAIN,8,2,1,2700,252,2952
Legacy,steinbrunn,38,CHAIN,8,2,2,6846,1018,7864
Novel,steinbrunn,38,CHAIN,8,2,2,2700,540,3240
Legacy,steinbrunn,38,CHAIN,8,2,3,6846,1527,8373
Novel,steinbrunn,38,CHAIN,8,2,3,2700,864,3564
Legacy,steinbrunn,38,CHAIN,8,2,4,6846,2036,8882
Novel,steinbrunn,38,CHAIN,8,2,4,2700,1224,3924
Legacy,steinbrunn,38,CHAIN,8,2,5,6846,2545,9391
Novel,steinbrunn,38,CHAIN,8,2,5,2700,1620,4320
Legacy,steinbrunn,38,CHAIN,8,2,6,6846,3054,9900
Novel,steinbrunn,38,CHAIN,8,2,6,2700,2052,4752
Legacy,steinbrunn,38,CHAIN,8,2,7,6846,3563,10409
Novel,steinbrunn,38,CHAIN,8,2,7,2700,2520,5220
Legacy,steinbrunn,38,CHAIN,8,2,8,6846,4072,10918
Novel,steinbrunn,38,CHAIN,8,2,8,2700,3024,5724
Legacy,steinbrunn,38,CHAIN,9,0,1,6846,270,7116
Novel,steinbrunn,38,CHAIN,9,0,1,2700,36,2736
Legacy,steinbrunn,38,CHAIN,9,0,2,6846,540,7386
Novel,steinbrunn,38,CHAIN,9,0,2,2700,108,2808
Legacy,steinbrunn,38,CHAIN,9,0,3,6846,810,7656
Novel,steinbrunn,38,CHAIN,9,0,3,2700,216,2916
Legacy,steinbrunn,38,CHAIN,9,0,4,6846,1080,7926
Novel,steinbrunn,38,CHAIN,9,0,4,2700,360,3060
Legacy,steinbrunn,38,CHAIN,9,0,5,6846,1350,8196
Novel,steinbrunn,38,CHAIN,9,0,5,2700,540,3240
Legacy,steinbrunn,38,CHAIN,9,0,6,6846,1620,8466
Novel,steinbrunn,38,CHAIN,9,0,6,2700,756,3456
Legacy,steinbrunn,38,CHAIN,9,0,7,6846,1890,8736
Novel,steinbrunn,38,CHAIN,9,0,7,2700,1008,3708
Legacy,steinbrunn,38,CHAIN,9,0,8,6846,2160,9006
Novel,steinbrunn,38,CHAIN,9,0,8,2700,1296,3996
Legacy,steinbrunn,38,CHAIN,9,1,1,6846,392,7238
Novel,steinbrunn,38,CHAIN,9,1,1,2700,144,2844
Legacy,steinbrunn,38,CHAIN,9,1,2,6846,784,7630
Novel,steinbrunn,38,CHAIN,9,1,2,2700,324,3024
Legacy,steinbrunn,38,CHAIN,9,1,3,6846,1176,8022
Novel,steinbrunn,38,CHAIN,9,1,3,2700,540,3240
Legacy,steinbrunn,38,CHAIN,9,1,4,6846,1568,8414
Novel,steinbrunn,38,CHAIN,9,1,4,2700,792,3492
Legacy,steinbrunn,38,CHAIN,9,1,5,6846,1960,8806
Novel,steinbrunn,38,CHAIN,9,1,5,2700,1080,3780
Legacy,steinbrunn,38,CHAIN,9,1,6,6846,2352,9198
Novel,steinbrunn,38,CHAIN,9,1,6,2700,1404,4104
Legacy,steinbrunn,38,CHAIN,9,1,7,6846,2744,9590
Novel,steinbrunn,38,CHAIN,9,1,7,2700,1764,4464
Legacy,steinbrunn,38,CHAIN,9,1,8,6846,3136,9982
Novel,steinbrunn,38,CHAIN,9,1,8,2700,2160,4860
Legacy,steinbrunn,38,CHAIN,9,2,1,6846,511,7357
Novel,steinbrunn,38,CHAIN,9,2,1,2700,252,2952
Legacy,steinbrunn,38,CHAIN,9,2,2,6846,1022,7868
Novel,steinbrunn,38,CHAIN,9,2,2,2700,540,3240
Legacy,steinbrunn,38,CHAIN,9,2,3,6846,1533,8379
Novel,steinbrunn,38,CHAIN,9,2,3,2700,864,3564
Legacy,steinbrunn,38,CHAIN,9,2,4,6846,2044,8890
Novel,steinbrunn,38,CHAIN,9,2,4,2700,1224,3924
Legacy,steinbrunn,38,CHAIN,9,2,5,6846,2555,9401
Novel,steinbrunn,38,CHAIN,9,2,5,2700,1620,4320
Legacy,steinbrunn,38,CHAIN,9,2,6,6846,3066,9912
Novel,steinbrunn,38,CHAIN,9,2,6,2700,2052,4752
Legacy,steinbrunn,38,CHAIN,9,2,7,6846,3577,10423
Novel,steinbrunn,38,CHAIN,9,2,7,2700,2520,5220
Legacy,steinbrunn,38,CHAIN,9,2,8,6846,4088,10934
Novel,steinbrunn,38,CHAIN,9,2,8,2700,3024,5724
Legacy,steinbrunn,42,CHAIN,0,0,1,8406,303,8709
Novel,steinbrunn,42,CHAIN,0,0,1,3320,40,3360
Legacy,steinbrunn,42,CHAIN,0,0,2,8406,606,9012
Novel,steinbrunn,42,CHAIN,0,0,2,3320,120,3440
Legacy,steinbrunn,42,CHAIN,0,0,3,8406,909,9315
Novel,steinbrunn,42,CHAIN,0,0,3,3320,240,3560
Legacy,steinbrunn,42,CHAIN,0,0,4,8406,1212,9618
Novel,steinbrunn,42,CHAIN,0,0,4,3320,400,3720
Legacy,steinbrunn,42,CHAIN,0,0,5,8406,1515,9921
Novel,steinbrunn,42,CHAIN,0,0,5,3320,600,3920
Legacy,steinbrunn,42,CHAIN,0,0,6,8406,1818,10224
Novel,steinbrunn,42,CHAIN,0,0,6,3320,840,4160
Legacy,steinbrunn,42,CHAIN,0,0,7,8406,2121,10527
Novel,steinbrunn,42,CHAIN,0,0,7,3320,1120,4440
Legacy,steinbrunn,42,CHAIN,0,0,8,8406,2424,10830
Novel,steinbrunn,42,CHAIN,0,0,8,3320,1440,4760
Legacy,steinbrunn,42,CHAIN,0,1,1,8406,438,8844
Novel,steinbrunn,42,CHAIN,0,1,1,3320,160,3480
Legacy,steinbrunn,42,CHAIN,0,1,2,8406,876,9282
Novel,steinbrunn,42,CHAIN,0,1,2,3320,360,3680
Legacy,steinbrunn,42,CHAIN,0,1,3,8406,1314,9720
Novel,steinbrunn,42,CHAIN,0,1,3,3320,600,3920
Legacy,steinbrunn,42,CHAIN,0,1,4,8406,1752,10158
Novel,steinbrunn,42,CHAIN,0,1,4,3320,880,4200
Legacy,steinbrunn,42,CHAIN,0,1,5,8406,2190,10596
Novel,steinbrunn,42,CHAIN,0,1,5,3320,1200,4520
Legacy,steinbrunn,42,CHAIN,0,1,6,8406,2628,11034
Novel,steinbrunn,42,CHAIN,0,1,6,3320,1560,4880
Legacy,steinbrunn,42,CHAIN,0,1,7,8406,3066,11472
Novel,steinbrunn,42,CHAIN,0,1,7,3320,1960,5280
Legacy,steinbrunn,42,CHAIN,0,1,8,8406,3504,11910
Novel,steinbrunn,42,CHAIN,0,1,8,3320,2400,5720
Legacy,steinbrunn,42,CHAIN,0,2,1,8406,569,8975
Novel,steinbrunn,42,CHAIN,0,2,1,3320,280,3600
Legacy,steinbrunn,42,CHAIN,0,2,2,8406,1138,9544
